label,sms
ok,(W920)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=920&SId=71&wid=16
ok,(W920)ร้าน (I174) อาณาจักรสับปะรดภูแล ล็อค  ได้ทำอาหาร สับปะรด เล็ก เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนายพิเชฐพงศ์ ไชยจันทร์รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=920&SId=71&wid=16
ok,(W921)มีรายการสั่งอาหารล็อค TL51:TL52:TL53:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=921&SId=30&wid=16
ok,(W921)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=921&SId=79&wid=16
ok,(W921)ร้าน (I013) สุมาลี ขนมจีนประโดก ล็อค  ได้ทำอาหาร ขนมจีนน้ำยาไก่ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณอัญชลี ปัตตายะโสรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=921&SId=79&wid=16
ok,(W921)ร้าน พี่เก๋ ข้าวเหนียวมะม่วง ล็อค  ได้ทำอาหาร ข้าวเหนียวมะม่วง เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณอัญชลี ปัตตายะโสรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=921&SId=30&wid=16
ok,(W922)มีรายการสั่งอาหารล็อค TK32:TK33:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=922&SId=34&wid=13
ok,(W922)ร้าน น้องมายด์ยำขนมจีน ล็อค  ได้ทำอาหาร ยำขนมจีน พิเศษ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณกานดา  สุสิลานุรักษ์รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=922&SId=34&wid=13
ok,(W923)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=923&SId=50&wid=18
ok,(W923)ร้าน ( K121) 108 ซีฟู้ด ปลาไข่ญี่ปุ่น ล็อค  ได้ทำอาหาร ปลาไข่ทอด ไซส์ S เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณกานดา  สุสิลานุรักษ์รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=923&SId=50&wid=18
ok,(W924)มีรายการสั่งอาหารล็อค TG58:TG59:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=924&SId=48&wid=18
ok,(W924)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=924&SId=55&wid=18
ok,(W924)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=924&SId=63&wid=18
ok,(W924)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=924&SId=68&wid=18
ok,(W924)ร้าน (I358) น้ำเต้าหู้อาเฟย ล็อค  ได้ทำอาหาร น้ำเต้าหู้งาดำ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณอำนวย เอี่ยมเพชรไพลินรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=924&SId=63&wid=18
ok,(W924)ร้าน (K071) บาร์บีคิวคุณหญิง ล็อค  ได้ทำอาหาร บาร์บีคิวหมู เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณอำนวย เอี่ยมเพชรไพลินรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=924&SId=55&wid=18
ok,(W924)ร้าน (K181) นกกะทิ หมูทอด ล็อค  ได้ทำอาหาร ทอดมัน เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณอำนวย เอี่ยมเพชรไพลินรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=924&SId=68&wid=18
ok,(W924)ร้าน หมูสะเต๊ะ โชคชัย 4 ล็อค  ได้ทำอาหาร หมูสะเต๊ะ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณอำนวย เอี่ยมเพชรไพลินรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=924&SId=48&wid=18
ok,(W925)มีรายการสั่งอาหารล็อค TE65:TE66:TE67:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=925&SId=41&wid=13
ok,(W925)ร้าน โจ้แมลงทอด ล็อค  ได้ทำอาหาร ยำดักแด้ เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณกานดา  สุสิลานุรักษ์รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=925&SId=41&wid=13
ok,(W926)มีรายการสั่งอาหารล็อค TB35:TB34:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=28&wid=16
ok,(W926)มีรายการสั่งอาหารล็อค TD09:TD10:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=9&wid=16
ok,(W926)มีรายการสั่งอาหารล็อค TD20:TD21:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=38&wid=16
ok,(W926)มีรายการสั่งอาหารล็อค TK18:TK19:TK20:รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=1&wid=16
ok,(W926)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=50&wid=16
ok,(W926)มีรายการสั่งอาหารล็อค รายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=97&wid=16
ok,(W926)ร้าน ( K121) 108 ซีฟู้ด ปลาไข่ญี่ปุ่น ล็อค  ได้ทำอาหาร ปลาไข่ทอด ไซส์ M เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาวปัทมพร ไทยกระโทกรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=50&wid=16
ok,(W926)ร้าน เกี๊ยวกุ้ง หมู ล็อค  ได้ทำอาหาร เกี๊ยวหมู กล่องใหญ่  เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาวปัทมพร ไทยกระโทกรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=28&wid=16
ok,(W926)ร้าน เย็นจ้อย ล็อค  ได้ทำอาหาร น้ำเก๊กฮวย เรียบร้อยแล้ว กรุณาไปรับและนำไปส่งที่คุณนางสาวปัทมพร ไทยกระโทกรายละเอียดที่ https://services.saveone.co.th/webadmin/EditFoodTransaction2.aspx?Id=926&SId=1&wid=16
